id,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,,
c1961,0.37,0.53,2,143,3,0,1,0,support,low,,
c1962,0.11,0.96,6,280,4,0,1,0,support,low,,
c1963,0.37,0.52,2,158,3,0,1,0,support,low,,
c1964,0.09,0.89,7,310,4,0,1,0,support,low,,
c1965,0.88,0.86,5,258,5,0,1,0,support,low,,
c1966,0.84,0.94,5,262,5,0,1,0,technical,low,,
c1967,0.1,0.98,6,265,4,0,1,0,technical,low,,
c1968,0.41,0.47,2,143,3,1,1,0,technical,low,,
c1969,0.84,0.91,5,232,6,0,1,0,management,low,,
c1970,0.41,0.55,2,161,3,0,1,0,IT,low,,
c1971,0.53,0.76,5,132,6,0,1,0,IT,low,,
c1972,0.42,0.47,2,139,3,1,1,0,IT,medium,,
c1973,0.36,0.5,2,131,3,0,1,0,IT,medium,,
c1974,0.38,0.52,2,161,3,0,1,0,IT,medium,,
c1975,0.36,0.48,2,152,3,0,1,0,product_management,medium,,
c1976,0.46,0.54,2,138,3,0,1,0,product_management,medium,,
c1977,0.37,0.47,2,159,3,1,1,0,product_management,medium,,
c1978,0.42,0.49,2,153,3,0,1,0,product_management,medium,,
c1979,0.44,0.56,2,156,3,0,1,0,IT,medium,,
c1980,0.92,0.82,5,265,5,0,1,0,RandD,medium,,
c1981,0.1,0.79,6,301,5,0,1,0,RandD,medium,,
c1982,0.76,1,4,220,6,0,1,0,RandD,medium,,
c1983,0.11,0.79,6,247,4,0,1,0,RandD,medium,,
c1984,0.43,0.48,2,136,3,0,1,0,RandD,high,,
c1985,0.4,0.49,2,160,3,0,1,0,marketing,low,,
c1986,0.11,0.84,7,310,4,0,1,0,sales,medium,,
c1987,0.84,0.82,5,240,5,0,1,0,accounting,medium,,
c1988,0.84,0.84,5,238,5,0,1,0,support,medium,,
c1989,0.51,0.6,7,243,5,0,1,0,technical,medium,,
c1990,0.66,0.91,5,248,4,0,1,0,management,low,,
c1991,0.42,0.56,2,137,3,0,1,0,marketing,low,,
c1992,0.38,0.49,2,155,3,0,1,0,marketing,low,,
c1993,0.15,0.63,7,229,3,0,1,0,marketing,low,,
c1994,0.38,0.53,2,140,3,0,1,0,sales,low,,
c1995,0.43,0.54,2,156,3,0,1,0,sales,low,,
c1996,0.37,0.57,2,147,3,0,1,0,sales,low,,
c1997,0.11,0.92,7,293,4,0,1,0,sales,low,,
c1998,0.41,0.53,2,157,3,0,1,0,sales,low,,
c1999,0.84,0.96,4,247,5,0,1,0,sales,low,,
c2000,0.4,0.51,2,148,3,0,1,0,sales,low,,
c2001,0.58,0.74,4,215,3,0,0,0,sales,low,,
c2002,0.82,0.67,2,202,3,0,0,0,sales,low,,
c2003,0.45,0.69,5,193,3,0,0,0,sales,low,,
c2004,0.78,0.82,5,247,3,0,0,0,sales,low,,
c2005,0.49,0.6,3,214,2,0,0,0,sales,low,,
c2006,0.36,0.95,3,206,4,0,0,0,sales,low,,
c2007,0.54,0.37,2,176,2,0,0,0,sales,low,,
c2008,0.99,0.91,5,136,4,0,0,0,sales,low,,
c2009,0.5,0.75,6,127,3,0,0,0,sales,low,,
c2010,0.74,0.64,4,268,3,0,0,0,sales,low,,
c2011,0.56,0.58,4,258,3,0,0,0,sales,medium,,
c2012,0.34,0.39,2,136,3,0,0,0,sales,medium,,
c2013,0.48,0.94,5,255,6,0,0,0,accounting,medium,,
c2014,0.73,0.62,3,218,3,0,0,0,accounting,medium,,
c2015,0.59,0.87,3,268,4,0,0,0,accounting,medium,,
c2016,0.81,0.57,3,224,2,0,0,0,hr,medium,,
c2017,0.9,0.66,3,231,3,0,0,0,hr,medium,,
c2018,0.41,0.84,6,191,6,0,0,0,hr,medium,,
c2019,0.89,0.92,4,165,5,0,0,0,hr,medium,,
c2020,0.48,0.84,4,252,3,0,0,0,technical,medium,,
c2021,0.79,0.97,5,266,2,0,0,0,technical,medium,,
c2022,0.98,0.66,5,248,3,0,0,0,technical,medium,,
c2023,0.75,0.7,4,144,4,0,0,0,technical,high,,
c2024,1,0.41,4,174,3,0,0,0,technical,low,,
c2025,0.24,0.82,5,179,6,0,0,0,technical,medium,,
c2026,0.84,0.43,6,246,4,0,0,0,technical,medium,,
c2027,0.56,0.86,4,201,3,1,0,0,technical,medium,,
c2028,0.92,0.93,4,208,3,0,0,0,technical,medium,,
c2029,0.61,0.98,3,267,3,0,0,0,technical,low,,
c2030,0.84,0.77,4,262,4,0,0,0,technical,low,,
c2031,0.85,0.59,3,235,3,0,0,0,support,low,,
c2032,0.67,0.57,2,160,4,0,0,0,support,low,,
c2033,0.54,0.94,4,267,4,0,0,0,support,low,,
c2034,0.75,0.56,5,175,4,0,0,0,support,low,,
c2035,0.82,0.79,4,224,2,0,0,0,support,low,,
c2036,0.76,0.6,4,177,2,0,0,0,support,low,,
c2037,0.19,0.53,6,191,4,0,0,0,support,low,,
c2038,0.61,0.41,3,138,3,0,0,0,support,low,,
c2039,0.51,0.8,3,218,2,1,0,0,support,low,,
c2040,0.52,0.88,3,179,2,1,0,0,support,low,,
c2041,0.74,0.58,3,241,3,0,0,0,support,low,,
c2042,0.98,0.91,4,240,3,0,0,0,technical,low,,
c2043,0.71,0.92,3,202,4,0,0,0,technical,low,,
c2044,0.33,0.88,6,260,3,0,0,0,technical,low,,
c2045,0.98,0.97,3,196,3,0,0,0,management,low,,
c2046,0.52,0.59,2,176,3,1,0,0,IT,low,,
c2047,0.84,0.65,2,140,3,0,0,0,IT,low,,
c2048,0.87,0.5,3,242,2,0,0,0,IT,low,,
c2049,0.48,0.85,3,279,4,0,0,0,IT,low,,
c2050,0.58,0.55,4,202,3,0,0,0,IT,medium,,
c2051,0.58,0.84,5,228,3,0,0,0,product_management,medium,,
c2052,0.73,0.69,4,171,3,0,0,0,product_management,medium,,
c2053,0.68,0.54,4,153,3,0,0,0,product_management,medium,,
c2054,0.41,0.68,3,165,3,1,0,0,product_management,medium,,
c2055,0.85,0.6,3,182,3,0,0,0,IT,medium,,
c2056,0.54,0.7,5,239,5,0,0,0,RandD,medium,,
c2057,0.81,0.61,5,231,2,0,0,0,RandD,medium,,
c2058,0.7,0.52,4,255,3,0,0,0,RandD,medium,,
c2059,0.63,0.66,4,237,2,1,0,0,RandD,medium,,
c2060,0.68,0.54,3,251,2,0,0,0,RandD,medium,,
c2061,0.7,0.53,4,178,2,0,0,0,marketing,medium,,
c2062,0.82,0.65,4,148,3,0,0,0,sales,high,,
c2063,0.72,0.94,4,240,4,0,0,0,accounting,low,,
c2064,0.77,0.78,3,269,3,0,0,0,support,medium,,
c2065,0.86,0.91,4,147,3,0,0,0,technical,medium,,
c2066,0.15,0.97,3,198,5,0,0,0,management,medium,,
c2067,0.81,0.99,5,143,3,0,0,0,marketing,medium,,
c2068,0.93,0.98,3,238,2,0,0,0,marketing,low,,
c2069,0.62,0.74,4,213,4,0,0,0,marketing,low,,
c2070,0.53,0.81,3,226,3,1,0,0,sales,low,,
c2071,0.86,0.99,3,169,2,1,0,0,sales,low,,
c2072,0.92,0.65,4,238,2,0,0,0,sales,low,,
c2073,0.97,0.83,4,202,3,0,0,0,sales,low,,
c2074,0.39,0.78,2,205,6,1,0,0,sales,low,,
c2075,0.45,0.66,3,111,4,0,0,0,sales,low,,
c2076,0.41,0.47,4,104,3,0,0,0,sales,low,,
c2077,0.51,0.69,3,212,3,0,0,0,sales,low,,
c2078,0.74,0.62,4,236,4,0,0,0,sales,low,,
c2079,0.69,0.57,5,245,2,1,0,0,sales,low,,
c2080,0.84,0.64,4,267,4,0,0,0,sales,low,,
c2081,0.69,0.66,5,106,5,0,0,0,sales,low,,
c2082,0.93,0.53,5,198,3,0,0,0,sales,low,,
c2083,0.33,0.45,6,239,3,0,0,0,sales,low,,
c2084,0.25,0.65,5,220,3,0,0,0,sales,low,,
c2085,0.63,0.59,5,224,3,0,0,0,sales,low,,
c2086,0.81,0.62,3,100,3,0,0,0,sales,low,,
c2087,0.12,0.87,4,244,5,0,0,0,sales,low,,
c2088,0.52,0.66,4,139,3,0,0,0,sales,low,,
c2089,0.57,0.51,2,152,2,0,0,0,accounting,medium,,
c2090,0.84,0.58,4,208,3,0,0,0,accounting,medium,,
c2091,0.6,0.95,5,205,3,0,0,0,accounting,medium,,
c2092,0.73,0.44,2,194,6,0,0,0,hr,medium,,
c2093,0.2,0.58,3,209,5,0,0,0,hr,medium,,
c2094,0.58,0.9,3,212,3,0,0,0,hr,medium,,
c2095,0.48,0.56,2,151,3,0,0,0,hr,medium,,
c2096,0.54,0.67,4,282,6,0,0,0,technical,medium,,
c2097,0.86,1,4,256,3,0,0,0,technical,medium,,
c2098,0.94,0.83,2,185,3,1,0,0,technical,medium,,
c2099,0.76,0.74,5,132,3,0,0,0,technical,medium,,
c2100,0.61,0.95,5,233,3,0,0,0,technical,medium,,
c2101,0.56,0.94,4,215,2,0,0,0,technical,high,,
c2102,1,0.74,3,220,4,0,0,0,technical,low,,
c2103,0.15,0.53,6,222,3,0,0,0,technical,medium,,
c2104,0.19,0.58,5,182,2,0,0,0,technical,medium,,
c2105,0.17,0.73,5,258,4,0,0,0,technical,medium,,
c2106,0.71,0.57,3,209,2,0,0,0,technical,medium,,
c2107,0.86,0.79,3,242,2,0,0,0,support,low,,
c2108,0.59,0.88,4,155,3,1,0,0,support,low,,
c2109,0.74,0.76,5,104,4,0,0,0,support,low,,
c2110,0.98,0.92,4,201,3,1,0,0,support,low,,
c2111,0.93,0.75,5,143,3,0,0,0,support,low,,
c2112,1,0.92,5,161,3,1,0,0,support,low,,
c2113,0.59,0.81,4,200,2,0,0,0,support,low,,
c2114,0.98,0.55,4,255,2,0,0,0,support,low,,
c2115,0.35,0.5,5,227,2,0,0,0,support,low,,
c2116,0.42,0.96,3,270,6,0,0,0,support,low,,
c2117,0.61,0.85,5,230,3,0,0,0,support,low,,
c2118,0.78,0.72,5,270,3,1,0,0,technical,low,,
c2119,0.93,0.52,4,200,3,0,0,0,technical,low,,
c2120,0.5,0.95,5,207,3,0,0,0,technical,low,,
c2121,0.67,0.51,5,182,3,0,0,0,management,low,,
c2122,0.75,0.85,4,234,3,0,0,0,IT,low,,
c2123,0.79,0.51,4,237,2,0,0,0,IT,low,,
c2124,0.84,0.89,4,187,2,1,0,0,IT,low,,
c2125,0.72,0.5,3,257,6,0,0,0,IT,low,,
c2126,0.57,0.48,2,194,2,0,0,0,IT,low,,
c2127,0.73,0.52,4,162,3,0,0,0,product_management,low,,
c2128,0.74,0.58,4,148,2,0,0,0,product_management,medium,,
c2129,0.52,0.83,4,210,2,0,0,0,product_management,medium,,
c2130,0.56,0.76,3,213,2,1,0,0,product_management,medium,,
c2131,0.76,0.68,4,189,2,1,0,0,IT,medium,,
c2132,0.82,0.93,4,185,2,0,0,0,RandD,medium,,
c2133,0.76,0.83,3,186,2,1,0,0,RandD,medium,,
c2134,0.62,0.59,3,128,3,0,0,0,RandD,medium,,
c2135,0.48,0.8,4,268,3,0,0,0,RandD,medium,,
c2136,0.64,0.77,3,213,3,1,0,0,RandD,medium,,
c2137,0.74,0.82,4,142,2,0,0,0,marketing,medium,,
c2138,0.52,0.43,2,199,2,0,0,0,sales,medium,,
c2139,0.67,0.5,4,157,2,0,0,0,accounting,medium,,
c2140,0.71,0.76,5,172,2,1,0,0,support,high,,
c2141,0.72,0.63,3,176,3,1,0,0,technical,low,,
c2142,0.33,0.58,2,183,2,0,0,0,management,medium,,
c2143,0.91,0.56,4,270,2,0,0,0,marketing,medium,,
c2144,0.88,0.68,5,157,4,1,0,0,marketing,medium,,
c2145,0.96,0.6,4,185,3,0,0,0,marketing,medium,,
c2146,0.97,0.68,3,167,3,0,0,0,sales,low,,
c2147,0.27,0.59,5,226,5,0,0,0,sales,low,,
c2148,0.65,0.64,3,223,4,0,0,0,sales,low,,
c2149,0.68,0.73,3,257,3,0,0,0,sales,low,,
c2150,0.68,0.46,4,143,3,0,0,0,sales,low,,
c2151,0.69,0.74,3,215,2,0,0,0,sales,low,,
c2152,0.79,0.99,3,194,4,0,0,0,sales,low,,
c2153,0.74,0.92,5,193,3,0,0,0,sales,low,,
c2154,0.8,0.83,3,163,3,0,0,0,sales,low,,
c2155,0.38,0.94,5,252,5,0,0,0,sales,low,,
c2156,0.26,0.83,3,168,3,0,0,0,sales,low,,
c2157,0.81,0.86,3,231,3,0,0,0,sales,low,,
c2158,0.67,0.54,2,141,2,0,0,0,sales,low,,
c2159,0.55,0.81,4,260,2,0,0,0,sales,low,,
c2160,0.87,0.71,3,132,2,0,0,0,sales,low,,
c2161,0.46,0.69,2,159,2,0,0,0,sales,low,,
c2162,0.63,0.57,4,177,3,1,0,0,sales,low,,
c2163,0.54,0.96,4,248,3,0,0,0,sales,low,,
c2164,1,0.49,3,185,2,0,0,0,sales,low,,
c2165,0.97,0.66,4,149,2,0,0,0,accounting,low,,
c2166,0.9,0.92,3,152,3,0,0,0,accounting,low,,
c2167,0.75,0.7,3,129,3,0,0,0,accounting,medium,,
c2168,0.92,0.84,4,208,2,0,0,0,hr,medium,,
c2169,0.8,0.94,4,136,2,0,0,0,hr,medium,,
c2170,0.57,0.81,3,142,2,0,0,0,hr,medium,,
c2171,0.81,0.94,3,225,4,0,0,0,hr,medium,,
c2172,0.64,0.6,3,143,3,0,0,0,technical,medium,,
c2173,0.71,0.54,4,215,3,0,0,0,technical,medium,,
c2174,0.35,0.58,3,229,6,1,0,0,technical,medium,,
c2175,0.88,0.81,5,193,5,0,0,0,technical,medium,,
c2176,0.13,0.59,5,160,5,0,0,0,technical,medium,,
c2177,0.82,0.73,4,195,5,1,0,0,technical,medium,,
c2178,0.17,0.92,4,189,2,0,0,0,technical,medium,,
c2179,0.21,0.82,4,207,5,0,0,0,technical,high,,
c2180,0.89,0.47,4,108,3,0,0,0,technical,low,,
c2181,0.2,0.72,6,224,4,0,0,0,technical,medium,,
c2182,0.99,0.81,5,180,3,1,0,0,technical,medium,,
c2183,0.26,0.85,6,152,4,0,0,0,support,medium,,
c2184,0.22,0.53,4,244,2,0,0,0,support,medium,,
c2185,0.79,0.84,3,176,3,0,0,0,support,low,,
c2186,0.73,0.79,4,145,2,1,0,0,support,low,,
c2187,0.83,0.54,3,149,3,0,0,0,support,low,,
c2188,0.42,0.54,3,122,4,0,0,0,support,low,,
c2189,0.18,0.8,2,110,5,0,0,0,support,low,,
c2190,0.92,0.91,4,222,2,0,0,0,support,low,,
c2191,0.87,0.52,3,237,3,0,0,0,support,low,,
c2192,0.72,0.65,4,224,3,0,0,0,support,low,,
c2193,0.64,0.58,5,115,5,0,0,0,support,low,,
c2194,1,0.66,4,180,3,0,0,0,technical,low,,
c2195,0.83,0.65,4,162,3,0,0,0,technical,low,,
c2196,0.98,0.58,4,136,3,0,0,0,technical,low,,
c2197,0.7,0.87,3,260,2,0,0,0,management,low,,
c2198,0.9,0.79,4,150,2,0,0,0,IT,low,,
c2199,0.55,0.99,4,248,3,0,0,0,IT,low,,
c2200,0.78,0.84,3,233,3,1,0,0,IT,low,,
c2201,0.89,0.53,5,272,3,0,0,0,IT,low,,
c2202,0.17,0.59,3,197,5,0,0,0,IT,low,,
c2203,0.14,0.64,5,164,5,0,0,0,product_management,low,,
c2204,0.85,0.57,4,216,2,0,0,0,product_management,low,,
c2205,0.84,0.79,4,266,3,1,0,0,product_management,low,,
c2206,0.7,0.69,3,102,4,1,0,0,product_management,medium,,
c2207,0.16,0.98,5,284,5,0,0,0,IT,medium,,
c2208,0.51,0.69,3,145,2,1,0,0,RandD,medium,,
c2209,0.6,0.89,3,167,4,0,0,0,RandD,medium,,
c2210,0.5,0.63,3,172,2,0,0,0,RandD,medium,,
c2211,0.43,0.39,5,198,5,0,0,0,RandD,medium,,
c2212,0.5,0.7,4,201,4,0,0,0,RandD,medium,,
c2213,0.91,0.89,4,197,4,0,0,0,marketing,medium,,
c2214,0.65,0.93,4,270,2,0,0,0,sales,medium,,
c2215,0.59,0.52,2,149,3,0,0,0,accounting,medium,,
c2216,0.89,0.56,3,256,3,0,0,0,support,medium,,
c2217,0.97,0.6,3,162,3,0,0,0,technical,medium,,
c2218,0.56,0.97,5,163,2,0,0,0,management,high,,
c2219,0.76,0.93,3,266,3,1,0,0,marketing,low,,
c2220,0.28,0.55,4,208,4,0,0,0,marketing,medium,,
c2221,0.75,0.51,4,138,4,0,0,0,marketing,medium,,
c2222,0.78,0.81,4,232,3,0,0,0,sales,medium,,
c2223,0.26,0.63,6,100,4,0,0,0,sales,medium,,
c2224,0.53,0.72,2,172,5,0,0,0,sales,low,,
c2225,0.25,0.41,3,133,6,1,0,0,sales,low,,
c2226,0.82,0.51,3,234,3,0,0,0,sales,low,,
c2227,0.71,0.57,2,183,4,0,0,0,sales,low,,
c2228,0.61,0.95,4,174,4,0,0,0,sales,low,,
c2229,0.89,0.68,3,175,2,0,0,0,sales,low,,
c2230,0.57,0.78,3,109,3,1,0,0,sales,low,,
c2231,0.93,0.8,4,248,3,0,0,0,sales,low,,
c2232,0.61,0.84,5,104,4,0,0,0,sales,low,,
c2233,0.56,0.62,3,154,2,0,0,0,sales,low,,
c2234,0.7,0.89,6,214,2,0,0,0,sales,low,,
c2235,0.9,0.64,4,209,4,0,0,0,sales,low,,
c2236,0.15,0.74,6,212,2,0,0,0,sales,low,,
c2237,0.39,0.36,3,168,3,1,0,0,sales,low,,
c2238,0.74,0.72,4,176,3,0,0,0,sales,low,,
c2239,0.7,0.61,4,163,4,1,0,0,sales,low,,
c2240,0.72,0.93,4,148,2,0,0,0,sales,low,,
c2241,0.61,0.97,3,137,3,0,0,0,accounting,low,,
c2242,0.96,1,5,162,3,0,0,0,accounting,low,,
c2243,0.7,0.59,4,216,3,0,0,0,accounting,low,,
c2244,0.92,0.49,3,240,2,0,0,0,hr,low,,
c2245,0.72,0.56,4,176,2,0,0,0,hr,medium,,
c2246,0.53,0.75,6,192,6,0,0,0,hr,medium,,
c2247,0.67,0.85,3,160,4,0,0,0,hr,medium,,
c2248,0.78,0.8,4,194,2,1,0,0,technical,medium,,
c2249,0.53,0.75,4,239,2,1,0,0,technical,medium,,
c2250,0.9,0.48,4,204,3,0,0,0,technical,medium,,
c2251,0.16,0.9,5,258,3,0,0,0,technical,medium,,
c2252,0.62,0.38,3,257,3,0,0,0,technical,medium,,
c2253,0.62,0.98,4,137,3,0,0,0,technical,medium,,
c2254,0.22,0.52,6,175,4,0,0,0,technical,medium,,
c2255,0.91,0.82,3,183,3,0,0,0,technical,medium,,
c2256,0.87,0.74,4,190,4,0,0,0,technical,medium,,
c2257,0.95,0.69,3,225,2,0,0,0,technical,high,,
c2258,0.99,0.75,3,215,3,0,0,0,technical,low,,
c2259,0.99,0.57,3,176,4,1,0,0,support,medium,,
c2260,0.77,0.99,4,153,3,1,0,0,support,medium,,
c2261,0.75,0.68,3,150,2,1,0,0,support,medium,,
c2262,0.83,0.54,4,259,5,0,0,0,support,medium,,
c2263,0.61,0.39,3,99,2,0,0,0,support,low,,
c2264,0.91,0.97,3,167,2,0,0,0,support,low,,
c2265,0.47,0.64,3,192,3,0,0,0,support,low,,
c2266,0.77,0.61,5,146,3,0,0,0,support,low,,
c2267,0.55,0.51,3,190,3,0,0,0,support,low,,
c2268,0.32,0.48,5,246,3,0,0,0,support,low,,
c2269,0.96,0.67,6,190,3,0,0,0,support,low,,
c2270,0.72,0.79,5,260,2,0,0,0,technical,low,,
c2271,0.8,0.9,4,136,3,0,0,0,technical,low,,
c2272,0.61,0.55,4,231,3,0,0,0,technical,low,,
c2273,0.97,0.88,3,204,2,0,0,0,management,low,,
c2274,0.63,0.93,4,201,3,0,0,0,IT,low,,
c2275,0.92,0.92,3,159,3,0,0,0,IT,low,,
c2276,0.94,0.74,5,171,3,0,0,0,IT,low,,
c2277,0.79,0.72,6,240,4,0,0,0,IT,low,,
c2278,0.75,0.73,2,152,4,0,0,0,IT,low,,
c2279,0.78,0.99,3,151,3,1,0,0,product_management,low,,
c2280,0.96,0.45,6,232,2,1,0,0,product_management,low,,
c2281,0.65,0.68,4,128,5,0,0,0,product_management,low,,
c2282,0.18,0.94,3,187,6,1,0,0,product_management,low,,
c2283,0.94,0.51,3,160,2,0,0,0,IT,low,,
c2284,0.84,0.79,4,259,3,0,0,0,RandD,medium,,
c2285,0.67,0.54,2,136,2,0,0,0,RandD,medium,,
c2286,0.71,0.5,4,253,3,0,0,0,RandD,medium,,
c2287,0.56,0.64,3,260,3,0,0,0,RandD,medium,,
c2288,0.29,0.56,5,231,6,0,0,0,RandD,medium,,
c2289,0.47,0.9,3,101,2,1,0,0,marketing,medium,,
c2290,0.4,0.69,2,174,3,0,0,0,sales,medium,,
c2291,0.81,0.82,4,167,2,0,0,0,accounting,medium,,
c2292,0.96,0.99,3,148,3,0,0,0,support,medium,,
c2293,0.99,0.75,6,139,5,1,0,0,technical,medium,,
c2294,0.75,0.77,4,136,3,0,0,0,management,medium,,
c2295,0.75,0.74,4,153,2,0,0,0,marketing,medium,,
c2296,1,0.86,4,161,2,0,0,0,marketing,high,,
c2297,0.52,0.53,2,163,2,0,0,0,marketing,low,,
c2298,0.98,0.74,3,164,3,0,0,0,sales,medium,,
c2299,0.6,0.64,2,137,5,0,0,0,sales,medium,,
c2300,0.38,0.44,3,137,3,0,0,0,sales,medium,,
c2301,0.51,0.41,6,106,5,0,0,0,sales,medium,,
c2302,0.91,0.61,2,272,2,0,0,0,sales,low,,
c2303,0.56,0.62,5,238,3,0,0,0,sales,low,,
c2304,0.58,0.69,4,223,4,0,0,0,sales,low,,
c2305,0.51,0.53,3,201,2,0,0,0,sales,low,,
c2306,0.91,0.55,6,97,4,0,0,0,sales,low,,
c2307,0.8,0.98,2,232,6,1,0,0,sales,low,,
c2308,0.55,0.83,4,199,3,0,0,0,sales,low,,
c2309,0.62,0.53,3,141,3,0,0,0,sales,low,,
c2310,0.62,0.6,3,171,2,0,0,0,sales,low,,
c2311,0.87,0.58,4,212,3,0,0,0,sales,low,,
c2312,0.65,0.5,5,270,2,0,0,0,sales,low,,
c2313,0.51,0.64,3,267,2,0,0,0,sales,low,,
c2314,0.98,0.77,3,134,2,1,0,0,sales,low,,
c2315,0.13,0.43,4,165,5,0,0,0,sales,low,,
c2316,0.78,0.76,5,168,4,1,0,0,sales,low,,
c2317,0.6,0.98,3,262,2,0,0,0,accounting,low,,
c2318,0.68,0.69,3,185,2,0,0,0,accounting,low,,
c2319,0.55,0.84,3,237,3,0,0,0,accounting,low,,
c2320,0.99,0.79,4,192,3,0,0,0,hr,low,,
c2321,0.92,0.68,5,236,2,0,0,0,hr,low,,
c2322,1,0.65,4,202,4,1,0,0,hr,low,,
c2323,0.77,0.93,4,171,2,0,0,0,hr,medium,,
c2324,0.86,0.7,5,160,3,0,0,0,technical,medium,,
c2325,0.89,0.84,2,252,3,0,0,0,technical,medium,,
c2326,0.58,0.55,5,206,3,0,0,0,technical,medium,,
c2327,0.56,0.66,3,212,2,0,0,0,technical,medium,,
c2328,0.38,0.64,3,111,3,0,0,0,technical,medium,,
c2329,0.62,0.64,3,240,2,0,0,0,technical,medium,,
c2330,0.66,0.77,2,171,2,0,0,0,technical,medium,,
c2331,0.3,0.44,3,129,2,0,0,0,technical,medium,,
c2332,0.82,0.83,3,271,2,0,0,0,technical,medium,,
c2333,0.96,0.68,4,162,2,0,0,0,technical,medium,,
c2334,0.66,0.95,3,191,3,0,0,0,technical,medium,,
c2335,0.79,0.5,5,176,3,0,0,0,support,high,,
c2336,0.97,0.77,3,182,2,1,0,0,support,low,,
c2337,0.59,0.65,3,226,3,0,0,0,support,medium,,
c2338,0.57,0.48,4,161,3,0,0,0,support,medium,,
c2339,0.64,0.53,4,163,3,0,0,0,support,medium,,
c2340,0.14,0.51,5,173,4,0,0,0,support,medium,,
c2341,0.48,0.55,3,228,2,0,0,0,support,low,,
c2342,0.78,1,3,139,3,0,0,0,support,low,,
c2343,0.96,0.62,5,128,5,0,0,0,support,low,,
c2344,0.82,0.97,3,115,2,1,0,0,support,low,,
c2345,0.94,0.9,5,191,4,0,0,0,support,low,,
c2346,0.95,0.66,4,183,3,0,0,0,technical,low,,
c2347,0.59,0.43,3,173,3,0,0,0,technical,low,,
c2348,0.69,0.89,4,174,2,0,0,0,technical,low,,
c2349,0.74,0.72,3,213,3,0,0,0,management,low,,
c2350,0.67,0.67,4,192,4,0,0,0,IT,low,,
c2351,0.83,0.52,3,167,2,1,0,0,IT,low,,
c2352,0.81,0.85,3,263,3,1,0,0,IT,low,,
c2353,0.54,0.73,2,100,3,0,0,0,IT,low,,
c2354,0.89,0.83,3,164,3,0,0,0,IT,low,,
c2355,0.79,0.74,5,172,2,0,0,0,product_management,low,,
c2356,0.46,0.58,4,171,3,0,0,0,product_management,low,,
c2357,0.99,0.93,4,236,3,0,0,0,product_management,low,,
c2358,0.75,0.9,5,186,4,0,0,0,product_management,low,,
c2359,0.93,0.82,4,175,3,0,0,0,IT,low,,
c2360,0.65,0.6,5,227,3,0,0,0,RandD,low,,
c2361,0.19,0.63,4,142,6,0,0,0,RandD,low,,
c2362,0.48,0.61,2,121,2,0,0,0,RandD,medium,,
c2363,0.95,0.64,5,234,3,0,0,0,RandD,medium,,
c2364,0.92,0.77,4,185,3,0,0,0,RandD,medium,,
c2365,0.84,0.54,4,160,3,0,0,0,marketing,medium,,
c2366,0.37,0.63,4,153,3,1,0,0,sales,medium,,
c2367,0.22,0.74,3,199,6,0,0,0,accounting,medium,,
c2368,0.64,0.54,3,166,2,0,0,0,support,medium,,
c2369,0.72,0.88,2,247,3,0,0,0,technical,medium,,
c2370,0.48,0.69,4,245,3,0,0,0,management,medium,,
c2371,0.12,0.55,5,242,4,0,0,0,marketing,medium,,
c2372,0.78,0.98,5,158,2,0,0,0,marketing,medium,,
c2373,0.71,0.74,3,163,3,1,0,0,marketing,medium,,
c2374,0.38,0.69,3,99,3,1,0,0,sales,high,,
c2375,0.57,0.85,4,164,3,0,0,0,sales,low,,
c2376,0.72,0.51,3,160,3,0,0,0,sales,medium,,
c2377,0.6,0.57,2,184,3,0,0,0,sales,medium,,
c2378,0.61,0.55,5,266,2,0,0,0,sales,medium,,
c2379,0.67,0.64,4,190,2,0,0,0,sales,medium,,
c2380,0.97,0.97,5,192,2,0,0,0,sales,low,,
c2381,0.22,0.6,3,205,6,1,0,0,sales,low,,
c2382,0.15,0.53,4,205,5,1,0,0,sales,low,,
c2383,0.6,0.6,3,258,3,0,0,0,sales,low,,
c2384,0.15,0.8,5,151,2,1,0,0,sales,low,,
c2385,0.5,0.81,3,148,2,0,0,0,sales,low,,
c2386,0.9,0.67,3,179,2,0,0,0,sales,low,,
c2387,0.84,0.51,6,141,2,1,0,0,sales,low,,
c2388,0.74,0.78,5,216,2,0,0,0,sales,low,,
c2389,0.72,0.51,3,235,2,0,0,0,sales,low,,
c2390,0.93,0.63,3,160,4,1,0,0,sales,low,,
c2391,0.54,0.69,3,141,4,0,0,0,sales,low,,
c2392,0.87,0.65,4,246,2,1,0,0,sales,low,,
c2393,0.19,0.98,5,226,4,1,0,0,accounting,low,,
c2394,0.33,0.4,4,212,2,1,0,0,accounting,low,,
c2395,0.94,0.93,4,220,3,0,0,0,accounting,low,,
c2396,0.77,0.49,4,266,2,0,0,0,hr,low,,
c2397,0.48,0.82,3,183,2,0,0,0,hr,low,,
c2398,0.7,0.74,5,263,3,1,0,0,hr,low,,
c2399,0.54,0.93,4,161,4,1,0,0,hr,low,,
c2400,0.61,0.98,4,199,2,0,0,0,technical,low,,
c2401,0.97,0.4,4,258,4,1,0,0,technical,medium,,
c2402,0.6,0.85,3,209,2,1,0,0,technical,medium,,
c2403,0.93,0.84,5,135,3,0,0,0,technical,medium,,
